id,name,field,value
100267002,Profeta Zenet - Amenhotep,desc,"Si esta carta es Invocada de Modo Normal o Especial: puedes mandarla al Cementerio; muestra hasta 2 Cartas de Monstruo Normal desde tu mano, Deck, Campo boca arriba y/o Cementerio, y después Coloca la misma cantidad de Trampas ""Zenet"" desde tu Deck. 
Puedes desterrar esta carta en tu Cementerio, y después seleccionar hasta 3 Monstruos Normales en tu Cementerio; barájalos al Deck. 
Sólo puedes usar los efectos de ""Profeta Zenet - Amenhotep"" una vez por turno."
100267002,Profeta Zenet - Amenhotep,str1,"Colocar la misma cantidad de Trampas ""Zenet"" desde tu Deck"
100267002,Profeta Zenet - Amenhotep,str2,Barajar hasta 3 Monstruos Normales en tu Cementerio a tu Deck
100267003,Esfinge Zenethnakht,name,Esfinge Zenethnakht
100267003,Esfinge Zenethnakht,desc,"Puedes Invocar esta carta por Ritual con cualquier carta ""Zenet"". 
Esta carta equipada con una Carta de Equipo no es afectada por efectos de cartas activados de tu adversario. 
Sólo puedes usar los siguientes efectos de ""Esfinge Zenethnakht"" una vez por turno. 
Puedes descartar esta carta; añade a tu mano 1 carta ""Zenet"" desde tu Deck, excepto ""Esfinge Zenethnakht"". 
(Efecto Rápido): Puedes mandar al Cementerio 1 Carta de Monstruo Normal boca arriba que controles; cambia tantos monstruos que controle tu adversario como sea posible a Posición de Defensa boca abajo, y después puedes Invocar de Modo Especial 1 Monstruo Normal desde tu Cementerio."
100267003,Esfinge Zenethnakht,str1,"Añadir a tu mano 1 carta ""Zenet"" desde tu Deck"
100267003,Esfinge Zenethnakht,str2,Cambiar tantos monstruos que controle tu adversario como sea posible a Posición de Defensa boca abajo
100267003,Esfinge Zenethnakht,str3,¿Quieres Invocar de Modo Especial 1 Monstruo Normal desde tu Cementerio?
100267004,Ajat Tauzenet,name,Ajat Tauzenet
100267004,Ajat Tauzenet,desc,"Puedes Invocar esta carta por Ritual con cualquier carta ""Zenet"". 
Esta carta equipada con una Carta de Equipo no puede ser destruida por efectos de cartas. 
Sólo puedes usar los siguientes efectos de ""Ajat Tauzenet"" una vez por turno. 
Puedes descartar esta carta; manda al Cementerio 1 carta ""Zenet"" desde tu Deck, excepto ""Ajat Tauzenet"". 
(Efecto Rápido): Puedes mandar al Cementerio hasta 3 Cartas de Monstruo Normal boca arriba que controles, y después seleccionar la misma cantidad de cartas que controle tu adversario; devuélvelas a la mano/Deck Extra, y después puedes Invocar de Modo Especial 1 Monstruo Normal desde tu Cementerio."
100267004,Ajat Tauzenet,str1,"Enviar al Cementerio 1 carta ""Zenet"" desde tu Deck"
100267004,Ajat Tauzenet,str2,Devolver a la mano la misma cantidad de cartas que controle tu adversario
100267004,Ajat Tauzenet,str3,¿Quieres Invocar de Modo Especial 1 Monstruo Normal desde tu Cementerio?
100267005,Nekhbet Zenetmes,name,Nekhbet Zenetmes
100267005,Nekhbet Zenetmes,desc,"Puedes Invocar esta carta por Ritual con cualquier carta ""Zenet"". 
Esta carta equipada con una Carta de Equipo no puede ser destruida en batalla. 
Sólo puedes usar los siguientes efectos de ""Nekhbet Zenetmes"" una vez por turno. 
Puedes descartar esta carta; añade a tu mano 1 carta ""Zenet"" desde tu Cementerio, excepto ""Nekhbet Zenetmes"". 
(Efecto Rápido): Puedes Invocar de Modo Especial 1 Carta de Monstruo Normal boca arriba desde tu Zona de Mágicas y Trampas y, si lo haces, equipa esta carta que controles a ella como una Mágica de Equipo que le da 2500 ATK."
100267005,Nekhbet Zenetmes,str1,"Añadir a tu mano 1 carta ""Zenet"" desde tu Cementerio"
100267005,Nekhbet Zenetmes,str2,Invocar de Modo Especial 1 Carta de Monstruo Normal boca arriba desde tu Zona de Mágicas y Trampas
100267006,Em Hel Berezenet,name,Em Hel Berezenet
100267006,Em Hel Berezenet,desc,"Una vez por turno: puedes Invocar por Ritual 1 Monstruo de Ritual ""Zenet"" desde tu mano o Cementerio, mandando al Cementerio Cartas de Monstruo Normal con nombres diferentes entre sí desde tu mano, Deck y/o Campo boca arriba cuyos Niveles totales sean iguales o superen su Nivel, y después puedes equipar 1 Monstruo Normal desde tu Cementerio a él. 
Si Invocas de Modo Especial uno o más Monstruos Normales que no sean Fichas: puedes robar 1 carta. 
Sólo puedes usar este efecto de ""Em Hel Berezenet"" una vez por turno."
100267006,Em Hel Berezenet,str1,"Invocar por Ritual 1 Monstruo de Ritual ""Zenet"" desde tu mano o Cementerio"
100267006,Em Hel Berezenet,str2,Robar 1 carta
100267006,Em Hel Berezenet,str3,¿Quieres equipar 1 Monstruo Normal desde tu Cementerio al monstruo Invocado?
100267007,Bel Ark Zenet,name,Bel Ark Zenet
100267007,Bel Ark Zenet,desc,"Añade a tu mano 1 monstruo ""Zenet"" desde tu Deck. 
Si descartas uno o más Monstruos de Ritual ""Zenet"" mientras esta carta está en tu Cementerio: puedes desterrar esta carta; Invoca de Modo Especial 1 Monstruo de Fusión sin efecto desde tu Deck Extra con ATK menor o igual al de cualquiera de los monstruos descartados como una Carta de Monstruo Normal, pero por el resto de este turno, no puede atacar directamente, y además no puedes activar efectos de monstruos que no sean Zombi. 
Sólo puedes usar los efectos de ""Bel Ark Zenet"" una vez por turno."
100267007,Bel Ark Zenet,str1,"Añadir a tu mano 1 monstruo ""Zenet"" desde tu Deck"
100267007,Bel Ark Zenet,str2,Invocar de Modo Especial 1 Monstruo de Fusión sin efecto desde tu Deck Extra con ATK menor o igual al de cualquiera de los monstruos descartados como una Carta de Monstruo Normal
100267007,Bel Ark Zenet,str3,"Afectado por ""Bel Ark Zenet"": por el resto de este turno, no puede atacar directamente, y además no puedes activar efectos de monstruos que no sean Zombi"
100267008,"Un Viaje de Vuelta a la Luz – ""Zenet""",name,"Un Viaje de Vuelta a la Luz – ""Zenet"""
100267008,"Un Viaje de Vuelta a la Luz – ""Zenet""",desc,"Muestra Cartas de Monstruo Normal en tu mano, Deck, Campo boca arriba y/o Cementerio, y después aplica 1 de estos efectos, y además si mostraste una o más cartas en la mano, puedes robar 1 carta;
● 2: Invoca de Modo Especial 1 Monstruo de Fusión sin efecto de Nivel 8 o menor desde tu Deck Extra como una Carta de Monstruo Normal.
● 3: Invoca de Modo Especial 1 monstruo ""Zenet"" desde tu Deck o 1 Monstruo Normal desde tu Cementerio.	
Sólo puedes activar 1 ""Un Viaje de Vuelta a la Luz – ""Zenet"""" por turno."
100267008,"Un Viaje de Vuelta a la Luz – ""Zenet""",str1,Aplicar 1 de los siguientes efectos
100267008,"Un Viaje de Vuelta a la Luz – ""Zenet""",str2,¿Quieres robar 1 carta?
100267009,Am Duazenet,name,Am Duazenet
100267009,Am Duazenet,desc,"Invoca por Ritual 1 Monstruo de Ritual ""Zenet"" desde tu mano o Cementerio, mandando al Cementerio Cartas de Monstruo Normal con nombres diferentes entre sí desde tu mano, Deck y/o Campo boca arriba cuyos Niveles totales sean iguales o superen su Nivel, y después puedes equipar 1 Monstruo Normal desde tu Cementerio a él. 
Si una o más Cartas de Monstruo Normal que controles fueran a ser destruidas en batalla o por efecto de carta, puedes desterrar esta carta en tu Cementerio en su lugar. 
Sólo puedes activar 1 ""Am Duazenet"" por turno."
100267009,Am Duazenet,str1,"Invocar por Ritual 1 Monstruo de Ritual ""Zenet"" desde tu mano o Cementerio"
100267009,Am Duazenet,str3,¿Quieres equipar 1 Monstruo Normal desde tu Cementerio al monstruo Invocado?
100267010,Catarata Zenet,name,Catarata Zenet
100267010,Catarata Zenet,desc,"Elige Zonas de Monstruos Principal del adversario igual al número de Monstruos Normales y Monstruos de Ritual ""Zenet"" que controles; niega el primer efecto de monstruo activado en cada una de esas zonas que se resuelva este turno. 
Si el ATK total de todas las Cartas de Monstruo Normal que controles es mayor a 3000: puedes desterrar esta carta en tu Cementerio, y después seleccionar 1 monstruo que controle tu adversario; mándalo al Cementerio. 
Sólo puedes usar los efectos de ""Catarata Zenet"" una vez por turno."
100267010,Catarata Zenet,str1,"Elige Zonas de Monstruos Principal del adversario igual al número de Monstruos Normales y Monstruos de Ritual ""Zenet"" que controles y niega el primer efecto de monstruo activado en cada una de esas zonas que se resuelva este turno"
100267010,Catarata Zenet,str2,Enviar al Cementerio 1 monstruo que controle tu adversario
100267010,Catarata Zenet,str3,¿Quieres elegir otra Zona?
100267011,Caída de Truenos Zenet,name,Caída de Truenos Zenet
100267011,Caída de Truenos Zenet,desc,"Cuando tu adversario activa una Carta Mágica/Trampa mientras controlas un Monstruo Normal o un Monstruo de Ritual ""Zenet"": niega la activación y, si lo haces, destruye esa carta. 
Si el ATK total de todas las Cartas de Monstruo Normal que controles es mayor a 3000: puedes desterrar esta carta en tu Cementerio; Coloca 1 Mágica/Trampa ""Zenet"" desde tu Deck o Cementerio, excepto ""Caída de Truenos Zenet"". 
Sólo puedes usar los efectos de ""Caída de Truenos Zenet"" una vez por turno."
100267011,Caída de Truenos Zenet,str1,Negar la activación y destruir la carta
100267011,Caída de Truenos Zenet,str2,"Colocar 1 Mágica/Trampa ""Zenet"" desde tu Deck o Cementerio"
100267016,"Cielo, la Veladora de Raise Moon",name,"Cielo, la Veladora de Raise Moon"
100267016,"Cielo, la Veladora de Raise Moon",desc,"Si robas esta carta: puedes revelarla; Invócala de Modo Especial. 
Puedes colocar 1 otra carta de tu mano o Campo boca arriba en el fondo del Deck; Invoca esta carta de Modo Especial desde tu mano. 
Durante la Main Phase (Efecto Rápido): puedes robar 1 carta. 
No puedes añadir cartas de tu Deck a tu mano el turno en que activas este efecto, excepto robándolas. 
Sólo puedes usar este efecto de ""Cielo, la Veladora de Raise Moon"" una vez por turno."
100267016,"Cielo, la Veladora de Raise Moon",str1,Invocar esta carta de Modo Especial desde tu mano
100267016,"Cielo, la Veladora de Raise Moon",str2,Devolver 1 otra carta de tu mano o Campo boca arriba en el fondo del Deck e Invocar esta carta de Modo Especial desde tu mano.
100267016,"Cielo, la Veladora de Raise Moon",str3,Robar 1 carta
100267017,"Carol, la Anfitriona de Raise Moon",name,"Carol, la Anfitriona de Raise Moon"
100267017,"Carol, la Anfitriona de Raise Moon",desc,"Si robas esta carta: puedes revelarla; Invócala de Modo Especial. 
Puedes Invocar esta carta de Modo Normal sin Sacrificio, pero su ATK original se convierte en 700. 
Si esta carta es Invocada de Modo Normal o Especial desde tu mano: puedes robar 1 carta, y además no puedes Invocar de Modo Especial desde el Deck Extra por el resto de este turno, excepto Monstruos Xyz de LUZ. 
No puedes añadir cartas de tu Deck a tu mano el turno en que activas este efecto, excepto robándolas."
100267017,"Carol, la Anfitriona de Raise Moon",str1,Invocar esta carta de Modo Especial desde tu mano
100267017,"Carol, la Anfitriona de Raise Moon",str2,Invocar esta carta de Modo Normal sin Sacrificar
100267017,"Carol, la Anfitriona de Raise Moon",str3,Robar 1 carta
100267018,"Rapi, la Mensajera de Raise Moon",name,"Rapi, la Mensajera de Raise Moon"
100267018,"Rapi, la Mensajera de Raise Moon",desc,"Si robas esta carta: puedes revelarla; Invócala de Modo Especial. 
Si esta carta es Invocada de Modo Normal o Especial desde tu mano: puedes robar 1 carta, y además no puedes Invocar de Modo Especial desde el Deck Extra por el resto de este turno, excepto Monstruos Xyz de LUZ. 
No puedes añadir cartas de tu Deck a tu mano el turno en que activas este efecto, excepto robándolas. 
Una vez por turno del adversario, puedes (Efecto Rápido): inmediatamente después de que este efecto se resuelva, Invocar Xyz 1 Monstruo Xyz de LUZ de Rango 7."
100267018,"Rapi, la Mensajera de Raise Moon",str1,Invocar esta carta de Modo Especial desde tu mano
100267018,"Rapi, la Mensajera de Raise Moon",str2,Robar 1 carta
100267018,"Rapi, la Mensajera de Raise Moon",str3,Invocar Xyz 1 Monstruo Xyz de LUZ de Rango 7
100267019,"Sheena, la Guardaespaldas de Raise Moon",name,"Sheena, la Guardaespaldas de Raise Moon"
100267019,"Sheena, la Guardaespaldas de Raise Moon",desc,"Si robas esta carta: puedes revelarla; Invócala de Modo Especial. 
Si esta carta es Invocada de Modo Especial por su propio efecto: puedes seleccionar 1 monstruo que controle tu adversario; colócalo en el fondo del Deck. 
Puedes descartar esta carta; roba 1 carta. 
No puedes añadir cartas de tu Deck a tu mano el turno en que activas este efecto, excepto robándolas. 
Sólo puedes usar este efecto de ""Sheena, la Guardaespaldas de Raise Moon"" una vez por turno."
100267019,"Sheena, la Guardaespaldas de Raise Moon",str1,Invocar esta carta de Modo Especial desde tu mano
100267019,"Sheena, la Guardaespaldas de Raise Moon",str2,Devolver al Deck 1 monstruo que controle tu adversario
100267019,"Sheena, la Guardaespaldas de Raise Moon",str3,Robar 1 carta
100267020,"Cruche, la Iluminadora de Raise Moon",name,"Cruche, la Iluminadora de Raise Moon"
100267020,"Cruche, la Iluminadora de Raise Moon",desc,"Si robas esta carta: puedes revelarla; Invócala de Modo Especial. 
Si esta carta es Invocada de Modo Especial por su propio efecto: puedes seleccionar 1 Mágica/Trampa que controle tu adversario; colócala en el fondo del Deck. 
Puedes descartar esta carta; roba 1 carta. 
No puedes añadir cartas de tu Deck a tu mano el turno en que activas este efecto, excepto robándolas. 
Sólo puedes usar este efecto de ""Cruche, la Iluminadora de Raise Moon"" una vez por turno."
100267020,"Cruche, la Iluminadora de Raise Moon",str1,Invocar esta carta de Modo Especial desde tu mano
100267020,"Cruche, la Iluminadora de Raise Moon",str2,Devolver al Deck 1 Mágica/Trampa que controle tu adversario
100267020,"Cruche, la Iluminadora de Raise Moon",str3,Robar 1 carta
100267021,"Squeeze, el Iniciador de Raise Moon",name,"Squeeze, el Iniciador de Raise Moon"
100267021,"Squeeze, el Iniciador de Raise Moon",desc,"(Efecto Rápido): Puedes descartar esta carta; activa 1 de estos efectos (pero sólo puedes usar cada efecto de ""Squeeze, el Iniciador de Raise Moon"" una vez por turno);
● Hasta el final de este turno, cada vez que se añade una carta a la mano de tu adversario, excepto robándola, inmediatamente roba 1 carta, y además no puedes Invocar de Modo Especial desde el Deck Extra hasta el final del próximo turno, excepto Monstruos Xyz de Rango 7.
● Roba 1 carta.	
No puedes añadir cartas de tu Deck a tu mano durante el Duelo en que activas los efectos de esta carta, excepto robándolas."
100267021,"Squeeze, el Iniciador de Raise Moon",str2,"Robar 1 carta cada vez que se añade una carta a la mano de tu adversario, excepto robándola"
100267021,"Squeeze, el Iniciador de Raise Moon",str3,Robar 1 carta
100267021,"Squeeze, el Iniciador de Raise Moon",str4,"Afectado por ""Squeeze, el Iniciador de Raise Moon"": no puedes añadir cartas de tu Deck a tu mano durante el Duelo en que activas los efectos de esta carta"
100267021,"Squeeze, el Iniciador de Raise Moon",str5,"Afectado por ""Squeeze, el Iniciador de Raise Moon"": no se puedes Invocar de Modo Especial"
100267022,Cielo Supremo de Raise Moon - No Más Apuestas,name,Cielo Supremo de Raise Moon - No Más Apuestas
100267022,Cielo Supremo de Raise Moon - No Más Apuestas,desc,"2 monstruos ""Raise Moon"" de Nivel 7	
No puede ser usado como material para una Invocación por Fusión, Xyz o Enlace. 
Gana los siguientes efectos mientras está en la Zona de Monstruos de Enlace;
● No es afectada por otros efectos de cartas.
● Cuando el efecto activado de tu adversario que incluye un efecto de añadir una o más cartas de su Deck a su mano se resuelve, puedes hacer que ese efecto se convierta en ""Roba 1 carta"".
● Una vez por turno (Efecto Rápido): puedes desacoplar 1 material de esta carta; roba 1 carta.	
Si esta carta es enviada al Cementerio por tu adversario: puedes robar 1 carta."
100267022,Cielo Supremo de Raise Moon - No Más Apuestas,str2,"¿Quieres hacer que el efecto activado se convierta en ""Roba 1 carta""?"
100267022,Cielo Supremo de Raise Moon - No Más Apuestas,str3,Robar 1 carta
100267022,Cielo Supremo de Raise Moon - No Más Apuestas,str4,Robar 1 carta
100267023,Esperanza Squeeze de Raise Moon - Jackpot,name,Esperanza Squeeze de Raise Moon - Jackpot
100267023,Esperanza Squeeze de Raise Moon - Jackpot,desc,"2+ monstruos de Nivel 7	
Tu adversario no puede seleccionar otros monstruos que controles para ataques. 
Si esta carta es Invocada Xyz, o un monstruo es Invocado de Modo Especial desde la mano: puedes desacoplar cualquier número de materiales de esta carta; coloca esa misma cantidad de cartas que controle tu adversario en el fondo del Deck en cualquier orden. 
Sólo puedes usar este efecto de ""Esperanza Squeeze de Raise Moon - Jackpot"" una vez por turno. 
Si una carta del adversario deja el Deck, excepto robándola: puedes acoplar la carta de la parte superior del Deck de tu adversario a esta carta como material."
100267023,Esperanza Squeeze de Raise Moon - Jackpot,str2,Devolver al fondo del Deck esa misma cantidad de cartas que controle tu adversario
100267023,Esperanza Squeeze de Raise Moon - Jackpot,str3,Acoplar la carta de la parte superior del Deck de tu adversario a esta carta como material
100267024,Las Estrellas de Raise Moon,name,Las Estrellas de Raise Moon
100267024,Las Estrellas de Raise Moon,desc,"Toma 1 carta ""Raise Moon"" desde tu Deck (excepto ""Las Estrellas de Raise Moon"") con un nombre diferente al de las cartas colocadas por el efecto de ""Las Estrellas de Raise Moon"" este turno, y colócala en la parte superior de tu Deck. Por el resto de este turno, después de que esta carta se resuelva, ningún jugador puede añadir cartas del Deck a la mano, excepto robándolas. 
Puedes desterrar esta carta en el Cementerio, activa 1 de estos efectos;
● Ambos jugadores roban 1 carta.
● Si controlas un Monstruo Xyz ""Raise Moon"" Lanzador de Conjuros: roba 1 carta."
100267024,Las Estrellas de Raise Moon,str1,Activar
100267024,Las Estrellas de Raise Moon,str2,Robar 1 carta
100267024,Las Estrellas de Raise Moon,str3,Selecciona la carta que vas a colocar en la parte superior del Deck
100267024,Las Estrellas de Raise Moon,str4,Ambos jugadores roban 1 carta
100267024,Las Estrellas de Raise Moon,str5,Robas 1 carta
100267025,"""Raise Moon"" - La Ciudad Que Nunca Duerme",name,"""Raise Moon"" - La Ciudad Que Nunca Duerme"
100267025,"""Raise Moon"" - La Ciudad Que Nunca Duerme",desc,"La primera vez que cada uno de tus monstruos ""Raise Moon"" de Nivel 7 fuera a ser destruido por efecto de carta cada turno, no es destruido. 
Una vez por turno: puedes activar 1 de estos efectos;
● Coloca 1 carta de tu mano en la parte superior o inferior del Deck, y después roba 1 carta.
● Si controlas un Monstruo Xyz ""Raise Moon"" Lanzador de Conjuros: puedes robar 1 carta.	
Una vez por turno, durante la End Phase: baraja al Deck todas las cartas ""Raise Moon"" en tu Cementerio y destierro."
100267025,"""Raise Moon"" - La Ciudad Que Nunca Duerme",str1,Activar 1 efecto
100267025,"""Raise Moon"" - La Ciudad Que Nunca Duerme",str2,Devolver al Deck y robar 1 carta
100267025,"""Raise Moon"" - La Ciudad Que Nunca Duerme",str3,Robar 1 carta
100267025,"""Raise Moon"" - La Ciudad Que Nunca Duerme",str4,"Devolver al Deck todas las cartas ""Raise Moon"" en tu Cementerio y destierro"
100267025,"""Raise Moon"" - La Ciudad Que Nunca Duerme",str5,Parte superior del Deck
100267025,"""Raise Moon"" - La Ciudad Que Nunca Duerme",str6,Parte inferior del Deck
100267026,El Resplandor de Raise Moon,name,El Resplandor de Raise Moon
100267026,El Resplandor de Raise Moon,desc,"Invoca de Modo Especial 1 Monstruo Xyz ""Raise Moon"" desde tu Deck Extra y, si lo haces, acóplale esta como material, y después puedes barajar al Deck todas las cartas ""Raise Moon"" en tu Cementerio. 
Puedes desterrar esta carta en tu Cementerio; roba 1 carta. 
Sólo puedes usar este efecto de ""El Resplandor de Raise Moon"" una vez por turno. 
No puedes añadir cartas de tu Deck a tu mano el Duelo en que activas cualquiera de los efectos de esta carta, excepto robándolas."
100267026,El Resplandor de Raise Moon,str1,"Invocar de Modo Especial 1 Monstruo Xyz ""Raise Moon"" desde tu Deck Extra"
100267026,El Resplandor de Raise Moon,str2,Robar 1 carta
100267026,El Resplandor de Raise Moon,str3,"¿Quieres barajar al Deck todas las cartas ""Raise Moon"" en tu Cementerio?"
100267031,Gehenna – Fisura de los Tres Reinos Hueco,name,Gehenna – Fisura de los Tres Reinos Hueco
100267031,Gehenna – Fisura de los Tres Reinos Hueco,desc,"Si esta carta es Invocada de Modo Normal o Especial: destierra la carta de la parte superior de tu Deck boca abajo. 
Sólo puedes usar cada uno de los siguientes efectos de ""Gehenna – Fisura de los Tres Reinos Hueco"" una vez por turno. 
Si no controlas monstruos y esta carta está en tu mano: puedes Invocar esta carta de Modo Especial. 
Durante tu Main Phase: puedes añadir a tu mano hasta 2 de tus monstruos ""Fisura de los Tres Reinos"" desterrados boca abajo con nombres diferentes, excepto ""Gehenna – Fisura de los Tres Reinos Hueco"", y además no puedes activar cartas o efectos por el resto de este turno, excepto cartas ""Fisura de los Tres Reinos""."
100267031,Gehenna – Fisura de los Tres Reinos Hueco,str1,Invocar esta carta de Modo Especial desde tu mano
100267031,Gehenna – Fisura de los Tres Reinos Hueco,str2,Desterrar la carta de la parte superior de tu Deck boca abajo
100267031,Gehenna – Fisura de los Tres Reinos Hueco,str3,"Añadir a tu mano hasta 2 de tus monstruos ""Fisura de los Tres Reinos"" desterrados boca abajo con nombres diferentes"
100267032,Sheol – Fisura de los Tres Reinos Celestial,name,Sheol – Fisura de los Tres Reinos Celestial
100267032,Sheol – Fisura de los Tres Reinos Celestial,desc,"Si esta carta es Invocada de Modo Normal o Especial: destierra las 2 cartas de la parte superior de tu Deck boca abajo. 
Sólo puedes usar cada uno de los siguientes efectos de ""Sheol – Fisura de los Tres Reinos Celestial"" una vez por turno. 
Si controlas un monstruo ""Fisura de los Tres Reinos"" mientras esta carta está en tu mano: puedes Invocar esta carta de Modo Especial. 
Durante tu Main Phase: puedes añadir a tu mano hasta 2 Mágicas/Trampas ""Fisura de los Tres Reinos"" con nombres diferentes desde tu destierro boca abajo, y además no puedes activar cartas o efectos por el resto de este turno, excepto cartas ""Fisura de los Tres Reinos""."
100267032,Sheol – Fisura de los Tres Reinos Celestial,str1,Invocar esta carta de Modo Especial desde tu mano
100267032,Sheol – Fisura de los Tres Reinos Celestial,str2,Desterrar las 2 cartas de la parte superior de tu Deck boca abajo
100267032,Sheol – Fisura de los Tres Reinos Celestial,str3,"Añadir a tu mano hasta 2 Mágicas/Trampas ""Fisura de los Tres Reinos"" con nombres diferentes desde tu destierro boca abajo"
100267033,Tuonela – Fisura de los Tres Reinos Celeste,name,Tuonela – Fisura de los Tres Reinos Celeste
100267033,Tuonela – Fisura de los Tres Reinos Celeste,desc,"Si esta carta es Invocada de Modo Normal o Especial: destierra las 3 cartas de la parte superior de tu Deck boca abajo. 
Sólo puedes usar cada uno de los siguientes efectos de ""Tuonela – Fisura de los Tres Reinos Celeste"" una vez por turno. 
Si tu adversario controla más monstruos que tú y esta carta está en tu mano: puedes Invocar esta carta de Modo Especial. 
Durante tu Main Phase: puedes Invocar de Modo Especial 1 monstruo ""Fisura de los Tres Reinos"" de Nivel 5 o mayor desde tu destierro boca abajo, y además no puedes activar cartas o efectos por el resto de este turno, excepto cartas ""Fisura de los Tres Reinos""."
100267033,Tuonela – Fisura de los Tres Reinos Celeste,str1,Invocar esta carta de Modo Especial desde tu mano
100267033,Tuonela – Fisura de los Tres Reinos Celeste,str2,Desterrar las 3 cartas de la parte superior de tu Deck boca abajo
100267033,Tuonela – Fisura de los Tres Reinos Celeste,str3,"Invocar de Modo Especial 1 monstruo ""Fisura de los Tres Reinos"" de Nivel 5 o mayor desde tu destierro boca abajo"
100267034,Naraka – Fisura de los Tres Reinos Carmesí,name,Naraka – Fisura de los Tres Reinos Carmesí
