id,name,desc,str1,str2,str3,str4,str5,str6,str7,str8,str9,str10,str11,str12,str13,str14,str15,str16
100261005,Drago Toon Occhi Blu Finale,"""Drago Toon Occhi Blu"" + 2 mostri Toon
Deve essere Evocato Specialmente (dal tuo Extra Deck) mischiando nel Deck/Extra Deck le carte sopra elencate dalla tua mano, Terreno e/o Cimitero.
I tuoi mostri Toon possono attaccare direttamente.
Una volta per turno: puoi aggiungere alla tua mano 1 carta ""Toon"", o 1 carta che menziona il nome di una carta ""Toon"", dal tuo Cimitero.
Durante il calcolo dei danni, se un tuo mostro Toon è attaccato: puoi bandirlo fino alla fine del Damage Step.",,Recuperare,Bandire,,,,,,,,,,,,,
100261006,Mondo Toon il Mondo Perfetto,"Il nome di questa carta diventa ""Mondo Toon"" mentre è nella Zona Terreno.
Una volta per turno: puoi aggiungere alla tua mano 1 carta ""Toon"", o 1 carta che menziona il nome di una carta ""Toon"", dal tuo Deck. Puoi utilizzare questo effetto di ""Mondo Toon il Mondo Perfetto"" fino a tre volte per turno.
Prima di risolvere un'altra carta o effetto attivato, puoi bandire 1 mostro Toon che controlli fino a immediatamente dopo che quella carta/effetto si è risolto, inoltre non puoi bandire mostri con lo stesso nome originale con questo effetto di ""Mondo Toon il Mondo Perfetto"" per il resto di questo turno.",,Aggiungere alla mano,,Bandire il mostro?,,,,,,,,,,,,
100261007,Scansione Mentale,"Finché hai una carta ""Toon"" nel tuo Terreno o Cimitero, il tuo avversario deve tenere la sua mano rivelata, inoltre puoi guardare le sue carte Posizionate in qualsiasi momento.
Se hai un mostro Toon e una Magia ""Toon"" nel tuo Terreno e/o Cimitero: puoi dichiarare il nome di 1 carta che non è tra le carte e/o effetti attivati in questa Catena; annulla gli effetti attivati delle carte con quel nome originale fino alla fine di questo turno, mentre questa carta è scoperta sul Terreno. Puoi utilizzare questo effetto di ""Scansione Mentale"" una sola volta per turno.",,Dichiarare,,,,,,,,,,,,,,
100261023,Stregartigiana Terracottan,"Se questa carta è nella tua mano: puoi scegliere come bersaglio 1 carta ""Stregartigiana"" nel tuo Cimitero, eccetto ""Stregartigiana Terracottan""; aggiungila alla tua mano, e se lo fai, Evoca Specialmente questa carta, inoltre non puoi Evocare Specialmente dall'Extra Deck per il resto di questo turno, eccetto mostri ""Stregartigiana"".
Durante la tua Main Phase: puoi Evocare tramite Fusione 1 Mostro Fusione ""Stregartigiana"" dal tuo Extra Deck, utilizzando mostri dalla tua mano o Terreno.
Puoi utilizzare ogni effetto di ""Stregartigiana Terracottan"" una sola volta per turno.",Evocazione Speciale,Evocazione tramite Fusione,,,,,,,,,,,,,,
100261024,Stregartigiana Marka,"Puoi offrire come Tributo questa carta dalla tua mano o Terreno; aggiungi 1 Magia Terreno ""Stregartigiana"" o 1 Magia/Trappola Continua ""Stregartigiana"" dal tuo Deck alla tua mano.
Se uno o più mostri ""Stregartigiana"" scoperti che controlli lasciano il Terreno a causa dell'effetto di una carta del tuo avversario, mentre questa carta è nel tuo Cimitero: puoi Evocare Specialmente questa carta (ma bandiscila quando lascia il Terreno), e se lo fai, offri come Tributo 1 mostro che il tuo avversario controlla.
Puoi utilizzare ciascun effetto di ""Stregartigiana Marka"" una sola volta per turno.",Aggiungere alla mano,Evocazione Speciale,,,,,,,,,,,,,,
100261025,Stregartigiana Madame Rilliona,"""Stregartigiana Madame Verre"" + 2 mostri Incantatore
Se questa carta è Evocata per Fusione: puoi Evocare Specialmente fino a 3 mostri ""Stregartigiana"" di Livello 7 o inferiore con Attributi diversi tra loro dalla tua mano e/o Deck, inoltre non puoi Evocare Specialmente dall'Extra Deck per il resto di questo turno, eccetto Mostri Fusione.
Durante la tua End Phase, se questa carta è nel tuo Cimitero: puoi rivelare 1 Magia nella tua mano; Evoca Specialmente questa carta in Posizione di Difesa.
Puoi utilizzare ogni effetto di ""Stregartigiana Madame Rilliona"" una sola volta per turno.",Evoca Specialmente dal Deck,Evocare Specialmente questa carta,,,,,,,,,,,,,,
100261026,Allieve Stregartigiana,"1 mostro ""Stregartigiana"" + 1 mostro Incantatore
Durante la Main Phase o la Battle Phase (Effetto Rapido): puoi attivare 1 di questi effetti;
● Aggiungi 1 Magia ""Stregartigiana"" dal tuo Deck alla tua mano.
● Rivela 1 Magia Normale o Magia Rapida ""Stregartigiana"" nella tua mano; applica l'effetto di attivazione di quella Magia.
Durante la tua End Phase: puoi far ritornare 1 delle tue carte ""Stregartigiana"" bandite al Cimitero.
Puoi utilizzare ciascun effetto di ""Allieve Stregartigiana"" una sola volta per turno.",Attiva,Tornare al Cimitero,Effetto di aggiunta alla mano,Copia effetto,,,,,,,,,,,,
100261027,Celebrazione Stregartigiana,"Attiva 1 di questi effetti;
● Distruggi 1 mostro ""Stregartigiana"" che controlli e 1 carta che il tuo avversario controlla.
● Evoca per Fusione 1 Mostro Fusione ""Stregartigiana"" dal tuo Extra Deck, mischiando mostri Incantatore dal tuo Cimitero e/o banditi nel Deck.
Durante la tua End Phase, se controlli un mostro ""Stregartigiana"", mentre questa carta è nel tuo Cimitero: puoi aggiungere questa carta alla tua mano.
Puoi utilizzare solo 1 effetto di ""Celebrazione Stregartigiana"" per turno, e solo una volta in quel turno.",Attiva,Aggiungere alla mano,Effetto di distruzione,Evocazione tramite Fusione,,,,,,,,,,,,
100261028,Walpurgis Stregartigiana,"Durante la tua Main Phase: puoi aggiungere 1 mostro ""Stregartigiana"" dal tuo Deck alla tua mano, poi scarta 1 carta. Puoi utilizzare questo effetto di ""Stregartigiana Walpurgis"" una sola volta per turno.
Durante il tuo turno, se dovessi scartare per attivare l'effetto di un mostro ""Stregartigiana"" che controlli, puoi invece mandare 1 Magia/Trappola ""Stregartigiana"" dal tuo Deck al Cimitero, eccetto ""Walpurgis Stregartigiana"".",Aggiungere alla mano,,,,,,,,,,,,,,,
100261029,Distorsione Stregartigiana,"Quando una Carta Magia/Trappola, o un effetto di mostro, viene attivato e controlli un mostro ""Stregartigiana"" di Livello 5 o superiore: annulla l'attivazione, e se lo fai, distruggi quella carta.
Se questa carta è nel tuo Cimitero, eccetto nel turno in cui è stata mandata lì: puoi bandirla; aggiungi 1 mostro Incantatore di Livello 5 o superiore dal tuo Deck alla tua mano, poi scarta 1 carta.
Puoi utilizzare ogni effetto di ""Distorsione Stregartigiana"" una sola volta per turno.",Attiva,Aggiungere alla mano,,,,,,,,,,,,,,
100261047,Orco Svincolato Shara,"Durante la Main Phase (Effetto Rapido): puoi scartare questa carta; Evoca Specialmente 1 mostro Demone dalla tua mano, poi distruggi 1 carta che controlli.
Se una o più carte sul Terreno vengono distrutte dall'effetto di una carta, eccetto dall'effetto di ""Orco Svincolato Shara"", o in battaglia, mentre questa carta è nel tuo Cimitero: puoi Evocare Specialmente questa carta (ma mettila in fondo al Deck quando lascia il Terreno) oppure aggiungerla alla tua mano.
Puoi utilizzare ciascun effetto di ""Orco Svincolato Shara"" una sola volta per turno.",Evocazione Speciale,Recuperare,,,,,,,,,,,,,,
100261048,Orco Svincolato Shma,"Se questa carta viene Evocata Normalmente: puoi Evocare Specialmente 1 mostro ""Svincolato"" di Livello 4 o inferiore dal tuo Deck, eccetto ""Orco Svincolato Shma"", poi distruggi 1 carta che controlli, inoltre per il resto di questo turno non puoi Evocare Specialmente, eccetto mostri Demone.
Se questa carta sul Terreno viene distrutta dall'effetto di una carta, eccetto ""Orco Svincolato Shma"", o in battaglia: puoi Evocare Specialmente 1 mostro ""Svincolato"" dalla tua mano o Deck, eccetto ""Orco Svincolato Shma"".
Puoi utilizzare ciascun effetto di ""Orco Svincolato Shma"" una sola volta per turno.",Evoca Specialmente dal Deck,Evocare Specialmente dalla tua mano/Deck,,,,,,,,,,,,,,
100261049,Kamura Magistrato Malevolo Svincolato,"Puoi scegliere come bersaglio fino a 3 carte che controlli; distruggile, e se lo fai, Evoca Specialmente questa carta dalla tua mano, poi puoi applicare i seguenti effetti, in sequenza, in base ai tipi originali delle carte distrutte.
● Mostro: Pesca 1 carta.
● Magia: Cambia la posizione di battaglia di 1 mostro sul Terreno.
● Trappola: Distruggi 1 altra carta sul Terreno.
Se questa carta sul Terreno viene distrutta dall'effetto di una carta: Puoi distruggere tutti i mostri sul Terreno.
Puoi utilizzare ciascun effetto di ""Kamura Magistrato Malevolo Svincolato"" una sola volta per turno.",Evocazione Speciale,Effetto di distruzione,Pescare 1 carta?,Cambiare la posizione di combattimento?,Distruggere?,,,,,,,,,,,
100261050,Signore Enma Yama Svincolato,"2+ mostri, compreso un mostro ""Anima Svincolata""
Durante la tua End Phase: puoi scegliere come bersaglio fino a 2 mostri Demone nel tuo Cimitero che sono stati distrutti e mandati lì in questo turno; Evocali Specialmente, ma non puoi Evocare Specialmente, eccetto mostri Demone, mentre controlli uno qualsiasi di quei mostri scoperti.
Se questa carta sul Terreno starebbe per essere distrutta in battaglia o dall'effetto di una carta, puoi invece distruggere 1 carta scoperta in uno qualsiasi dei Terreni.
Puoi utilizzare ciascun effetto di ""Signore Enma Yama Svincolato"" una sola volta per turno.",Evocazione Speciale,,"Evocato Specialmente tramite l'effetto di ""Signore Enma Yama Svincolato""",,,,,,,,,,,,,
100261051,Anima Svincolata Abominatore dell'Ira,"2+ mostri, compreso un mostro Demone
Se il tuo avversario Evoca Specialmente uno o più mostri scoperti: puoi scegliere come bersaglio 1 di essi; distruggi 1 mostro Demone che controlli, e se lo fai, annulla gli effetti del mostro scelto come bersaglio fino alla fine di questo turno.
Quando viene attivato l'effetto di un mostro sul Terreno e controlli un Mostro Link ""Svincolato"" Link-4 o superiore (Effetto Rapido): puoi bandire questa carta dal tuo Cimitero; distruggi il mostro che ha attivato quell'effetto.
Puoi utilizzare ciascun effetto di ""Anima Svincolata Abominatore dell'Ira"" una sola volta per turno.",Annullare,Distruggere,,,,,,,,,,,,,,
100261052,Reincarnazione degli Svincolati,"Quando questa carta viene attivata: Puoi aggiungere 1 Magia ""Svincolato"" (eccetto ""Reincarnazione degli Svincolati"") o 1 ""Prigione dell'Abominio"" dal tuo Deck alla tua mano.
Una volta per turno: Puoi scegliere come bersaglio fino a 3 carte ""Svincolato"" nel tuo Cimitero, eccetto ""Reincarnazione degli Svincolati""; mischiale nel Deck, poi puoi distruggere altre carte che controlli fino al numero di carte mischiate.
Puoi attivare solo 1 ""Reincarnazione degli Svincolati"" per turno.",Aggiungere alla mano?,Effetto di recupero,Distruggere la carta?,,,,,,,,,,,,,
100261053,Sincretismo Svincolato,"Scegli come bersaglio 2 mostri scoperti sul Terreno, compreso un Mostro Link ""Anima Svincolata"" che controlli; immediatamente dopo che questo effetto si è risolto, Evoca tramite Link 1 mostro Demone utilizzando solo quei 2 mostri.
Se questa carta Posizionata viene distrutta dall'effetto di una carta: puoi Evocare Specialmente 1 mostro ""Svincolato"" dal tuo Deck.
Puoi utilizzare ciascun effetto di ""Sincretismo Svincolato"" una sola volta per turno.",Evocazione Link,Evocazione Speciale,,,,,,,,,,,,,,
100263001,Tiranno Oscuro,"Può attaccare direttamente se tutti i mostri che il tuo avversario controlla sono in Posizione di Difesa. 
Puoi utilizzare ognuno dei seguenti effetti di ""Tiranno Oscuro"" una sola volta per turno.
Durante la tua Main Phase, se una Carta Magia o effetto è stato attivato in questo turno: puoi Evocare Specialmente questa carta dalla tua mano.
Se questa carta viene mandata al Cimitero: puoi aggiungere 1 mostro Dinosauro di Livello 8 o superiore dal tuo Deck alla tua mano, poi puoi Evocarlo Specialmente se il tuo avversario controlla un mostro.",Evocazione Speciale,Aggiungere alla mano,Evocazione Speciale?,,,,,,,,,,,,,
100263002,Energia Arcana XII - L'Appeso,"Quando una carta o effetto viene attivato (Effetto Rapido): puoi rivelare questa carta nella tua mano; Evoca Specialmente 1 mostro ""Energia Arcana"" dalla tua mano in Posizione di Difesa. Puoi utilizzare questo effetto di ""Energia Arcana XII - L'Appeso"" una sola volta per turno.
Se questa carta viene Evocata: lancia una moneta.
● Testa: distruggi 1 mostro che controlli, e se lo fai, subisci danno pari al suo ATK originale.
● Croce: distruggi 1 mostro che il tuo avversario controlla, e se lo fai, infliggi danno al tuo avversario pari al suo ATK originale.",Evocazione Speciale,Effetto del lancio della moneta,,,,,,,,,,,,,,
100263003,"Candelato, la Bestia della Luce","(Questa carta è sempre considerata una carta ""Bestia Fantasma"".)
Guadagna 1000 ATK/DEF per ogni carta nella tua mano.
Puoi utilizzare ognuno dei seguenti effetti di ""Candelato, la Bestia della Luce"" una sola volta per turno.
Puoi scartare altre 2 carte; Evoca Specialmente questa carta dalla tua mano, poi puoi aggiungere 1 carta dal tuo Deck alla tua mano che ha un effetto di lancio della moneta.
Quando viene attivata una carta o effetto che include un effetto che aggiunge una o più carte dal Deck alla mano (Effetto Rapido): puoi annullare quell'effetto.",Evocazione Speciale,Annullare,Aggiungere alla mano?,,,,,,,,,,,,,
100263004,Guerriero Plasma Eitom,"(Questa carta è sempre considerata una carta ""Guerriero Magnetico"".)
Non può essere Evocata Normalmente/Posizionata. Deve essere Evocata Specialmente (dalla tua mano o Cimitero) offrendo come Tributo 1 mostro di Livello 7 o superiore. Puoi Evocare Specialmente ""Guerriero Plasma Eitom"" una sola volta per turno in questo modo.
Una volta per turno: puoi mandare 1 mostro ""Guerriero Magnetico"" dal tuo Deck al Cimitero, eccetto ""Guerriero Plasma Eitom""; per il resto di questo turno, l'ATK originale di questa carta diventa 1500, inoltre può attaccare direttamente.",,Attacco diretto,,,,,,,,,,,,,,
100263005,Signore Cavaliere Bianco,"Puoi bandire 3 mostri dal tuo Cimitero; Evoca Specialmente questa carta dalla tua mano, poi puoi applicare 1 di questi effetti.
● Evoca Specialmente 1 mostro ""Cavaliere Bianco"" o ""Notte Bianca"" dalla tua mano o Deck.
● Aggiungi 1 ""Velo Bianco"" dal tuo Deck alla tua mano.
Puoi utilizzare questo effetto di ""Signore Cavaliere Bianco"" una sola volta per turno.
Quando viene dichiarato un attacco che coinvolge questa carta e un mostro del tuo avversario: l'ATK di quel mostro del tuo avversario diventa 0.
Se questa carta in possesso del suo proprietario viene distrutta da una carta del tuo avversario: infliggi 1000 danni al tuo avversario.",Evocazione Speciale,L'ATK diventa 0,Infliggere danni,Non risolvere l'effetto,Evocazione Speciale,Aggiungere alla mano,,,,,,,,,,
100263006,Signore Invincibile della Rovina,"Durante la End Phase, se uno o più mostri sono stati distrutti in battaglia in questo turno: puoi Evocare Specialmente questa carta dalla tua mano o Cimitero, e se ""Signore Invincibile della Rovina"" è stato distrutto in battaglia in questo turno, l'ATK originale di questa carta diventa 3000, inoltre non può essere distrutta dagli effetti delle carte.
Durante la tua Main Phase: puoi rivelare carte nel tuo Deck, inclusa ""Estrazione Squarcio"", pari al numero di carte che il tuo avversario controlla +1 e posizionare quelle carte rivelate in cima al Deck in qualsiasi ordine.
Puoi utilizzare ogni effetto di ""Signore Invincibile della Rovina"" una sola volta per turno.",Evocazione Speciale,Mettere in cima al Deck,Seleziona una carta da mettere in cima al Deck.,,,,,,,,,,,,,
100263007,EROE Elementale Guardiano d'Argilla,"1 mostro ""EROE Elementale"" + 1 mostro Guerriero
(Questa carta non viene considerata come una carta ""Guardiano"".)
Se questa carta è Evocata Specialmente: puoi Evocare Specialmente 1 mostro ""EROE Elementale"" dal tuo Deck, poi se il tuo avversario controlla una carta, puoi infliggere 400 danni al tuo avversario per ciascuna carta che contrtolla, inoltre non puoi Evocare Specialmente dall'Extra Deck per il resto di questo turno, eccetto mostri ""EROE"". Puoi utilizzare questo effetto di ""EROE Elementale Guardiano d'Argilla"" una sola volta per turno.
Gli altri mostri ""EROE Elementale"" che controlli non possono essere distrutti in battaglia o dagli effetti delle carte.",Evocazione Speciale,Infliggere danni?,,,,,,,,,,,,,,
100263008,Martello della Bambola,"Scegli come bersaglio 1 mostro che controlli; distruggilo, e se lo fai, pesca 2 carte, poi puoi cambiare la posizione di battaglia di 1 mostro che il tuo avversario controlla.
Se un mostro/i viene Evocato Specialmente dal tuo Cimitero mentre questa carta è nel tuo Cimitero: puoi aggiungere questa carta alla tua mano.
Puoi utilizzare ogni effetto di ""Martello della Bambola"" una sola volta per turno.",Attiva,Recuperare,Cambiare la posizione di combattimento?,,,,,,,,,,,,,
100263009,Evocazione Rapida,"Immediatamente dopo che questo effetto si è risolto, Evoca Normalmente/Posiziona 1 mostro. Quando lo fai, se il tuo avversario controlla un mostro, puoi Evocare Normalmente un mostro di Livello 5 o superiore senza offrire Tributi.
Durante la tua Main Phase, se questa carta è nel tuo Cimitero, eccetto nel turno in cui è stata mandata lì: puoi bandirla; aggiungi 1 mostro di Livello 5 o superiore che può essere Evocato Normalmente/Posizionato dal tuo Deck o Cimitero alla tua mano, poi immediatamente dopo che questo effetto si è risolto, Evocalo tramite Tributo.
Puoi utilizzare questo effetto di ""Evocazione Rapida"" una sola volta per turno.",Attiva,Aggiungere alla mano,"Applicare l'effetto di ""Evocazione Rapida"" per Evocare senza offrire Tributi?",,,,,,,,,,,,,
100263010,D - Esplosione,"Scegli come bersaglio 1 Magia scoperta che controlli; distruggila, e se lo fai, pesca 1 carta, poi se controlli un mostro ""EROE del Destino"", puoi Evocare Specialmente 1 mostro ""EROE del Destino"" dalla tua mano, Cimitero o carte bandite.
Alla fine del Damage Step, se un mostro equipaggiato con una Carta Equipaggiamento, o ""Dogma - EROE del Destino"", ha attaccato: puoi bandire questa carta dal tuo Cimitero; quel mostro può effettuare un secondo attacco consecutivo.
Puoi attivare solo 1 ""D - Esplosione"" per turno.",Pescare,Effettuare un altro attacco,Evocazione Speciale?,,,,,,,,,,,,,
100264002,Origine dell'Arcidemone,"Se questa carta è nella tua mano: puoi offrire come Tributo 1 altro mostro ""Arcidemone"" dalla tua mano o Terreno; Evoca Specialmente questa carta.
Se questa carta viene Evocata Normalmente o Specialmente: puoi Evocare Specialmente 1 mostro Demone di Livello 6 con 2500 ATK dalla tua mano, Deck o Cimitero.
Quando il tuo avversario attiva l'effetto di un mostro e controlli ""Teschio Evocato"" (Effetto Rapido): puoi annullare l'attivazione e, se lo fai, distruggere quella carta.
Puoi utilizzare ciascun effetto di ""Origine dell'Arcidemone"" una sola volta per turno.",Evocare Specialmente questa carta,Evocazione Speciale,Annulla e distruggi,,,,,,,,,,,,,
100264003,Makourai il Fulmine Devastante,"(Questa carta è sempre considerata come una carta ""Arcidemone"".)
Scegli come bersaglio 1 mostro ""Arcidemone"" che controlli; esso guadagna 600 ATK, poi puoi distruggere tutti i mostri che il tuo avversario controlla con ATK originale inferiore all'ATK di quel mostro.
Durante la tua Main Phase: puoi bandire questa carta dal tuo Cimitero, poi scegliere come bersaglio 1 mostro Demone di Livello 6 con 2500 ATK nel tuo Cimitero; aggiungilo alla tua mano.
Puoi utilizzare ciascun effetto di ""Makourai il Fulmine Devastante"" una sola volta per turno.",Attiva,Recuperare,Distruggere quel mostro?,,,,,,,,,,,,,
100265002,Stregartigiana Seed,"Se questa carta viene Evocata Normalmente o Specialmente e controlli un mostro ""Stregartigiana"" diverso da ""Stregartigiana Seed"", o ""Regulus, Principe di Endymion"": Puoi scegliere come bersaglio 1 carta scoperta sul Terreno; falla ritornare alla mano.
Puoi bandire questa carta dal tuo Cimitero; rivela un qualsiasi numero di carte nella tua mano, inclusa una Magia, e mischiale nel Deck, poi pesca lo stesso numero di carte.
Puoi utilizzare ciascun effetto di ""Stregartigiana Seed"" una sola volta per turno.",Rimettere in mano,Pescare,,,,,,,,,,,,,,
100266001,Segreti Antichi,"Evoca Specialmente 1 Mostro Normale dalla tua mano, Deck o Cimitero in Posizione di Difesa (se lo Evochi Specialmente dal Deck, deve essere di Livello 4 o inferiore), oppure, se controlli una Carta Mostro Normale, puoi invece applicare 1 di questi effetti.
● Distruggi tutti i mostri controllati dal tuo avversario.
● Distruggi tutte le Magie/Trappole controllate dal tuo avversario.
● Pesca 2 carte.
● Evoca Specialmente 1 mostro da uno dei Cimiteri sul tuo Terreno.
Puoi attivare solo 1 ""Segreti Antichi"" per turno.",Attiva,Applicare un effetto differente?,Distruggi 1 mostro,Distruggi Carte Magia/Trappola,Pescare,Evocazione Speciale,,,,,,,,,,
100266002,Forza Riflessa Mentale,"Se il tuo avversario controlla 5 o più carte scoperte, l'attivazione e l'effetto di questa carta non possono essere annullati, inoltre puoi attivare questa carta nel turno in cui è stata Posizionata.
In uno qualsiasi dei seguenti momenti: annulla gli effetti di quante più carte scoperte controllate dal tuo avversario possibile e, se lo fai, distruggile, inoltre i tuoi mostri non possono attaccare direttamente fino alla fine del prossimo turno dopo la risoluzione di questa carta.
● Quando il mostro controllato dal tuo avversario con l'ATK più alto (anche in caso di parità) dichiara un attacco.
● Quando il tuo avversario attiva un effetto di un mostro che distruggerebbe una o più carte sul Terreno.
● Quando il tuo avversario attiva un effetto di un mostro nella mano o sul Terreno durante il tuo turno.",Attiva,"Attivare applicando l'effetto di ""Forza Riflessa Mentale"".",,,,,,,,,,,,,,
