id,name,field,value
100266001,Segredos Ancestrais,desc,"Invoque por Invocação-Especial 1 Monstro Normal da sua mão, Deck, ou Cemitério em Posição de Defesa (se você Invocar por Invocação-Especial do seu Deck, ele deve ser Nível 4 ou menor), ou se você controla um Monstro Normal, em vez disso você pode aplicar esses efeitos.
● Destrua todos os monstros que seu oponente controla.
● Destrua todas as Magias/Armadilhas que seu oponente controla.
● Compre 2 cards.
● Invoque por Invocação-Especial 1 monstro de qualquer Cemitério para o seu campo.
Você só pode ativar 1 ""Segredos Ancestrais"" por turno."
100266001,Segredos Ancestrais,str1,Ativar
100266001,Segredos Ancestrais,str2,Aplicar outro efeito?
100266001,Segredos Ancestrais,str3,Destruir 1 monstro
100266001,Segredos Ancestrais,str4,Destruir Cards de Magia/Armadilha
100266001,Segredos Ancestrais,str5,Comprar
100266001,Segredos Ancestrais,str6,Invocação Especial
100266002,Força do Espelho da Mente,name,Força do Espelho da Mente
100266002,Força do Espelho da Mente,desc,"Se seu oponente controla 5 ou mais cards com a face para cima, a ativação deste card e o efeito não podem ser negados, você também pode ativar este card no turno que foi Baixado.
Em qualquer dos seguintes momentos: negue os efeitos de tantos cards com a face para cima que seu oponente controla forem possíveis, e se fizer, destrua-os, seus monstros também não podem atacar diretamente até o próximo turno após a ativação deste card.
● Quando o monstro que seu oponente controla com maior ATK (mesmo se empatado) declarar um ataque.
● Quando seu oponente ativar um efeito de monstro que detruiria um ou mais cards no campo.
● Quando seu oponente ativar um efeito de monstro na mão ou campo durante o seu turno."
100266002,Força do Espelho da Mente,str1,Ativar
100266002,Força do Espelho da Mente,str2,"Ativar aplicando o efeito de ""Força do Espelho da Mente""."
100266003,Emissários das Trevas,name,Emissários das Trevas
100266003,Emissários das Trevas,desc,"Se você sofrer dando de batalha ou efeito: você pode Invocar por Invocação-Especial este card da sua mão, e se fizer, ganhe 2000 PV, então você pode aplicar 1 desses efeitos.
● Invoque por Invocação-Especial 1 ""Emissários das Trevas"" da sua mão, Deck ou Cemitério.
● Destrua até 2 monstros em Posição de Ataque que seu oponente controle.
Durante a Fase Final, se este card foi Invocado por Invocação-Especial neste turno: você pode escolher 1 Armadilha no seu Cemitério; Baixe-a.
Você só pode usar cada um dos efeitos de ""Emissários das Trevas"" uma vez por turno."
100266003,Emissários das Trevas,str1,Invocação Especial
100266003,Emissários das Trevas,str2,Baixar uma Armadilha
100266003,Emissários das Trevas,str3,Invocação Especial
100266003,Emissários das Trevas,str4,Efeito de destruição
100266003,Emissários das Trevas,str5,Não fazer nada
100266004,Dragão Negro Armado Punidor,name,Dragão Negro Armado Punidor
100266004,Dragão Negro Armado Punidor,desc,"Não pode ser Invocado por Invocação-Normal/Baixado. Deve ser Invocado por Invocação-Especial (da sua mão) tendo exatamente 3 monstros TREVAS no seu Cemitério.
Você pode revelar este card na sua mão; Invoque por Invocação-Especial 1 monstro TREVAS de Nível 6 ou menor da sua mão, você também não pode Invocar por Invocação-Especial pelo resto deste turno, exceto monstros TREVAS.
Durante a Fase Principal (Efeito Rápido): você pode banir até 3 monstros TREVAS do seu Cemitério, então escolha aquela quantia de cards no campo; destrua-os.
Você só pode usar cada um dos efeitos de ""Dragão Negro Armado Punidor"" uma vez por turno."
100266004,Dragão Negro Armado Punidor,str1,Invocação Especial
100266004,Dragão Negro Armado Punidor,str2,Destruir
100266005,"Ekhajar, Dragão Descendente da Barreira de Gelo",name,"Ekhajar, Dragão Descendente da Barreira de Gelo"
100266005,"Ekhajar, Dragão Descendente da Barreira de Gelo",desc,"1 Regulador + 1+ não-Reguladores
Se este card for Invocado por Invocação-Sincro: você pode descartar 1 card; banir 2 cards do campo do seu oponente e/ou Cemitério.
Se seu oponente Invocar por Invocação-Especial um ou mais monstros: você pode banir 1 card da sua mão; retorne 1 card de qualquer campo ou Cemitério para a mão.
Se este card Invocado por Invocação-Sincro é enviado para o Cemitério durante o turno do seu oponente: você pode banir 1 card da mão (aleatoriamente), campo ou cemitério do seu oponente.
Você só pode usar cada um dos efeitos de ""Ekhajar, Dragão Descendente da Barreira de Gelo"" uma vez por turno."
100266005,"Ekhajar, Dragão Descendente da Barreira de Gelo",str1,Banir do campo/Cemitério
100266005,"Ekhajar, Dragão Descendente da Barreira de Gelo",str2,Retornar para a mão
100266005,"Ekhajar, Dragão Descendente da Barreira de Gelo",str3,Banir da mão/campo/Cemitério
100266005,"Ekhajar, Dragão Descendente da Barreira de Gelo",str4,Banir 1 card da sua mão?
100266006,Número 101: ARK Honra Silenciosa - Asilo da Alma,name,Número 101: ARK Honra Silenciosa - Asilo da Alma
100266006,Número 101: ARK Honra Silenciosa - Asilo da Alma,desc,"2 monstros de Nível 4
Você pode desassociar 1 matéria deste card, então ative 1 desses efeitos;
● Escolha 1 monstro de Nível 4 no seu Cemitério, exceto a matéria desassociada, e adicione 1 monstro de Nível 4 com o mesmo Tipo e Atributo, mas com nome diferente, do seu Deck à sua mão.
● Escolha 1 monstro que seu oponente controla; associe-o neste card.
Você só pode usar este efeito de ""Número 101: ARK Honra Silenciosa - Asilo da Alma"" uma vez por turno.
Se este card seria destruido, em vez disso você pode desassociar 1 matéria deste card."
100266006,Número 101: ARK Honra Silenciosa - Asilo da Alma,str1,Ativar
100266006,Número 101: ARK Honra Silenciosa - Asilo da Alma,str2,Adicionar à mão
100266006,Número 101: ARK Honra Silenciosa - Asilo da Alma,str3,Como Matéria Xyz
100266007,Céu Supremo,name,Céu Supremo
100266007,Céu Supremo,desc,"Se seu oponente controla mais monstro que você: ative 1 desses efeitos (mas você só pode usar cada um dos efeitos de ""Céu Supremo"" uma vez por turno);
● Escolha cards com a face para cima no campo até o número de monstros com a face para cima que seu oponente controla e pague 800 PV para cada alvo; negue seus efeitos até o final desse turno.
● Quando seu oponente ativa um efeito de monstro na mão ou cemitério: negue aquele efeito."
100266007,Céu Supremo,str1,Ativar
100266007,Céu Supremo,str2,Negar os efeitos dos cards com a face para cima no campo
100266007,Céu Supremo,str3,Negar um efeito de monstro ativado na mão ou no Cemitério
100266008,Dominusteer Rosepamela,name,Dominusteer Rosepamela
100266008,Dominusteer Rosepamela,desc,"Cards com a face para baixo na sua Zona de Magia & Armadilhas não podem ser destruídas por efeitos.
Você só pode usar cada um dos seguintes efeitos de ""Dominusteer Rosepamela"" uma vez por turno.
Durante o turno do seu oponente (Efeito Rápido): você pode revelar este card na sua mão; adicionar 1 card ""Purga Dominus"" do seu Deck à sua mão, então descarte 1 card.
Se este card é Invocado por Invocação-Normal ou Especial: você pode Baixar 1 Armadilha ""Dominadores"" ou ""Purga Dominus"" do seu Deck ou Cemitério. Ela pode ser ativada neste turno."
100266008,Dominusteer Rosepamela,str1,Efeito de busca
100266008,Dominusteer Rosepamela,str2,Efeito de Baixar
100266008,Dominusteer Rosepamela,str3,"Ativar aplicando o efeito de ""Dominusteer Rosepamela""."
100267001,Profeta Sennet - Nefertari,name,Profeta Sennet - Nefertari
100267001,Profeta Sennet - Nefertari,desc,"Se este card é Invocado por Invocação-Normal ou Especial: você pode envia-lo para o Cemitério; mostre até 2 Cards de Monstros Normais da sua mão, Deck, campo com a face para cima, e/ou Cemitério, então Baixe aquela quantia de Magias ""Sennet"" do seu Deck.
Durante o turno do seu oponente (Efeito Rápido): você pode banir este card do seu Cemitério; Equipe 1 Monstro Normal do seu Cemitério à 1 Monstro Ritual que você controla como uma Magia de Equipamento.
Você só pode usar cada um dos efeitos de ""Profeta Sennet - Nefertari"" uma vez por turno."
100267001,Profeta Sennet - Nefertari,str1,Baixar
100267001,Profeta Sennet - Nefertari,str2,Estado
100267002,Profeta Sennet - Amenhotep,name,Profeta Sennet - Amenhotep
100267002,Profeta Sennet - Amenhotep,desc,"Se este card é Invocado por Invocação-Normal ou Especial: você pode envia-lo para o Cemitério; mostre até 2 Cards de Monstros Normais da sua mão, Deck, campo com a face para cima, e/ou Cemitério, então Baixe aquela quantia de Armadilhas ""Sennet"" do seu Deck.
Você pode banir este card do seu Cemitério, então escolha até 3 Monstros Normais no seu Cemitério; embaralhe-os no Deck.
Você só pode usar cada um dos efeitos de ""Profeta Sennet - Amenhotep"" uma vez por turno."
100267002,Profeta Sennet - Amenhotep,str1,Baixar
100267002,Profeta Sennet - Amenhotep,str2,Recuperar
100267003,Esfinge Sennetnakht,name,Esfinge Sennetnakht
100267003,Esfinge Sennetnakht,desc,"Você pode Invocar por Invocação-Ritual este card com qualquer card ""Sennet"".
Este card equipado com uma Magia de Equipamento não é afetado pelos efeitos do seu oponente.
Você só pode usar cada um dos seguintes efeitos de ""Esfinge Sennetnakht"" uma vez por turno.
Você pode descartar este card; adicione 1 card ""Sennet"" do seu Deck à sua mão, exceto ""Esfinge Sennetnakht"".
(Efeito Rápido): você pode enviar 1 Card de Monstro Normal com a face para cima que você controla para o Cemitério; mude quantos monstros seu oponente controlar possível para Posição de Defesa com a face para baixo, então você pode Invocar por Invocação-Especial 1 Monstro Normal do seu Cemitério."
100267003,Esfinge Sennetnakht,str1,Adicionar à mão
100267003,Esfinge Sennetnakht,str2,Mudar para Posição de Defesa com a face para baixo
100267003,Esfinge Sennetnakht,str3,Invocação Especial?
100267004,Tausennet Wadjet,name,Tausennet Wadjet
100267004,Tausennet Wadjet,desc,"Você pode Invocar por Invocação-Ritual este card com qualquer card ""Sennet"".
Este card equipado com uma Magia de Equipamento não pode ser destruído por efeitos.
Você só pode usar cada um dos seguintes efeitos de ""Tausennet Wadjet"" uma vez por turno.
Você pode descartar este card; envie 1 card ""Sennet"" do seu Deck para o Cemitério, exceto ""Tausennet Wadjet"".
(Efeito Rápido): você pode enviar até 3 Cards de Monstro Normais com a face para cima que você controla para o Cemitério, então escolha aquela quantia de cards que seu oponente controla; retorne-as para a mão, então você pode Invocar por Invocação-Especial 1 Monstro Normal do seu Cemitério."
100267004,Tausennet Wadjet,str1,Enviar para o Cemitério
100267004,Tausennet Wadjet,str2,Retornar para a mão
100267004,Tausennet Wadjet,str3,Invocação Especial?
100267005,Sennetmes Nekhbet,name,Sennetmes Nekhbet
100267005,Sennetmes Nekhbet,desc,"Você pode Invocar por Invocação-Ritual este card com qualquer card ""Sennet"".
Este card equipado com uma Magia de Equipamento não pode ser destruído por batalha.
Você só pode usar cada um dos seguintes efeitos de ""Sennetmes Nekhbet"" uma vez por turno.
Você pode descartar este card; adicione 1 card ""Sennet"" do seu Cemitério à sua mão, exceto ""Sennetmes Nekhbet"".
(Efeito Rápido): você pode Invocar por Invocação-Especial 1 Card de Monstro Normal com a face para cima na sua Zona de Magias & Armadilhas, e se fizer, equipe este card que você controla a ele como uma Magia de Equipamento que ganha 2500 de ATK."
100267005,Sennetmes Nekhbet,str1,Recuperar
100267005,Sennetmes Nekhbet,str2,Invocação Especial
100267005,Sennetmes Nekhbet,str3,Invocação Especial?
100267006,Beresennet Em Heru,name,Beresennet Em Heru
100267006,Beresennet Em Heru,desc,"Uma vez por turno: você pode Invocar por Invocação-Ritual 1 Monstro Ritual ""Sennet"" da sua mão ou Cemitério, enviando Cards de Monstros Normais com nomes diferentes dentre eles da sua mão, Deck, e/ou campo com a face para cima ao Cemitério cujo Níveis total seja igual ou excedente ao seu Nível, então você pode equipar 1 Monstro Normal do seu Cemitério nele como uma Magia de Equipamento.
Se você Invocar por Invocação-Especial um ou mais Monstros Normais não-Ficha: você pode comprar 1 card. Você só pode usar este efeito de ""Beresennet Em Heru"" uma vez por turno."
100267006,Beresennet Em Heru,str1,Invocação Ritual
100267006,Beresennet Em Heru,str2,Comprar
100267006,Beresennet Em Heru,str3,Equipar?
100267007,Sennet Per Akh,name,Sennet Per Akh
100267007,Sennet Per Akh,desc,"Adicione 1 monstro ""Sennet"" do seu Deck à sua mão.
Se você descartar um ou mais Monstros Ritual ""Sennet"" enquanto este card está no seu Cemitério: você pode banir este card; Invoque por Invocação-Especial 1 Monstro Fusão de não-Efeito do seu Deck Adicional com ATK menor ou igual a qualquer monstro descartado de um Monstro Normal, mas pelo resto desse turno, ele não pode atacar diretamente, você também não pode ativar efeitos de monstros não-Zumbi.
Você só pode usar cada um dos efeitos de ""Sennet Per Akh"" uma vez por turno."
100267007,Sennet Per Akh,str1,Adicionar à mão
100267007,Sennet Per Akh,str2,Invocação Especial
100267007,Sennet Per Akh,str3,Tratar como um Card de Monstro Normal
100267009,Am Duasennet,name,Am Duasennet
100267009,Am Duasennet,desc,"Invoque por Invocação-Ritual 1 Monstro Ritual ""Sennet"" da sua mão ou Cemitério, enviando Cards de Monstros Normais com nomes diferentes dentre eles da sua mão, Deck, e/ou campo com a face para cima ao Cemitério cujo Níveis totais sejam igual ou excedente do seu Nível, então você pode equipar 1 Monstro Normal do seu Cemitério nele como uma Magia de Equipamento.
Se um ou mais Cards de Monstro Normal que você controla seriam destruídos por batalha ou efeito, em vez disso você pode banir este card do seu Cemitério.
Você só pode ativar 1 ""Am Duasennet"" por turno."
100267009,Am Duasennet,str1,Invocação Ritual
100267009,Am Duasennet,str3,Equipar?
100267010,Catarata Sennet,name,Catarata Sennet
100267010,Catarata Sennet,desc,"Escolha Zonas de Monstros Principal do seu oponente igual até o número de Monstros Normais e Monstros Ritual ""Sennet"" que você controla; negue o primeiro efeito de monstro ativado em cada uma daquelas zonas que seriam ativados neste turno.
Se o total de ATK de todos os Monstros Normais que você controla é mais de 3000: você pode ativar este card do seu Cemitério, então escolha 1 monstro que seu oponente controla; envie-o para o Cemitério.
Você só pode usar cada efeito de ""Catarata Sennet"" uma vez por turno."
100267010,Catarata Sennet,str1,Escolha uma zona
100267010,Catarata Sennet,str2,Enviar para o Cemitério
100267010,Catarata Sennet,str3,Continuar selecionando?
100267011,Trovão Sennet,name,Trovão Sennet
100267011,Trovão Sennet,desc,"Quando seu oponente ativa uma Magia/Armadilha enquanto você controla um Monstro Normal ou Ritual ""Sennet"": negue a ativação, e se fizer, destrua aquele card.
Se o ATK total de todos os Monstros Normais que você controla é maior de 3000: você pode banir este card do seu Cemitério; Baixe 1 Magia/Armadilha ""Sennet"" do seu Deck ou Cemitério, exceto ""Trovão Sennet"".
Você só pode usar cada um dos efeitos de ""Trovão Sennet"" uma vez por turno."
100267011,Trovão Sennet,str1,Negar a ativação e destruir
100267011,Trovão Sennet,str2,Baixar
100267016,Raise Moon Veil Cielo,name,Raise Moon Veil Cielo
100267016,Raise Moon Veil Cielo,desc,"Quando você compra este card: você pode revela-lo; Invoque-o por Invocação-Especial.
Se este card está na sua mão: você pode colocar 1 outro card da sua mão ou no campo com a face para cima no fundo do Deck; Invoque este card por Invocação-Especial.
Durante a Fase Principal (Efeito Rápido): você pode comprar 1 card. Você não pode adicionar cards do Deck à mão no turno que você ativa este efeito, exceto por compra-los. Você só pode usar este efeito de ""Raise Moon Veil Cielo"" uma vez por turno."
100267016,Raise Moon Veil Cielo,str1,Invocação Especial
100267016,Raise Moon Veil Cielo,str2,Retornar ao Deck e Invocar por Invocação Especial
100267016,Raise Moon Veil Cielo,str3,Comprar
100267017,Raise Moon Elegance Carol,name,Raise Moon Elegance Carol
100267017,Raise Moon Elegance Carol,desc,"Quando você compra este card: você pode revela-lo; Invoque-o por Invocação-Especial.
Você pode Invocar por Invocação-Normal este card sem oferecer Tributo, mas seu ATK original se torna 700.
Se este card é Invocado por Invocação-Normal ou Especial da sua mão: você pode comprar 1 card, você também não pode Invocar por Invocação-Especial do Deck Adicional pelo resto deste turno, exceto Monstros Xyz de LUZ. Você não pode adicionar cards do Deck à mão no turno que você ativa este efeito, exceto por compra-lo."
100267017,Raise Moon Elegance Carol,str1,Invocação Especial
100267017,Raise Moon Elegance Carol,str2,Invocação Normal sem Tributo
100267017,Raise Moon Elegance Carol,str3,Comprar
100267018,Raise Moon Wings Rapi,name,Raise Moon Wings Rapi
100267018,Raise Moon Wings Rapi,desc,"Quando você compra este card: você pode revela-lo; Invoque-o por Invocação-Especial.
Se este card é Invocado por Invocação-Normal ou Especial da mão: você pode comprar 1 card, você também não pode Invocar por Invocação-Especial do Deck Adicional pelo resto deste turno, exceto Monstros Xyz de LUZ. Você não pode adicionar cards do Deck à mão no turno que você ativar este efeito, exceto por compra-los.
Uma vez por turno do oponente, você pode (Efeito Rápido): imediatamente após ativar este efeito, Invoque por Invocação-Xyz 1 monstro Classe 7 de LUZ."
100267018,Raise Moon Wings Rapi,str1,Invocação Especial
100267018,Raise Moon Wings Rapi,str2,Comprar
100267018,Raise Moon Wings Rapi,str3,Invocação Xyz
100267019,Raise Moon Blade Shayna,name,Raise Moon Blade Shayna
100267019,Raise Moon Blade Shayna,desc,"Quando você compra este card: você pode revela-lo; Invoque-o por Invocação-Especial.
Se foi Invocado dessa forma: você pode escolher 1 monstro que seu oponente controla; coloque-o no fundo do Deck.
Você pode descartar este card; compre 1 card. Você não pode adicionar cards do Deck à mão no turno que você ativa este efeito, exceto por compra-lo. Você só pode usar este efeito de ""Raise Moon Blade Shayna"" uma vez por turno."
100267019,Raise Moon Blade Shayna,str1,Invocação Especial
100267019,Raise Moon Blade Shayna,str2,Retornar ao Deck
100267019,Raise Moon Blade Shayna,str3,Comprar
100267020,Raise Moon Lamp Croucier,name,Raise Moon Lamp Croucier
100267020,Raise Moon Lamp Croucier,desc,"Quando você compra este card: você pode revela-lo; Invoque-o por Invocação-Especial.
Se Invocado dessa forma: você pode escolher 1 Magia/Armadilha que seu oponente controla; coloque-o no fundo do Deck.
Você pode descartar este card; compre 1 card. Você não pode adicionar cards do Deck à mão no turno que você ativa este efeito, exceto por compra-lo. Você só pode usar este efeito de ""Raise Moon Lamp Croucier"" uma vez por turno."
100267020,Raise Moon Lamp Croucier,str1,Invocação Especial
100267020,Raise Moon Lamp Croucier,str2,Retornar ao Deck
100267020,Raise Moon Lamp Croucier,str3,Comprar
100267021,Raise Moon Starter Squeeze,name,Raise Moon Starter Squeeze
100267021,Raise Moon Starter Squeeze,desc,"(Efeito Rápido): você pode descartar este card, então ative 1 desses efeitos (mas você só pode usar cada um desses efeitos de ""Raise Moon Starter Squeeze"" uma vez por turno);
● Você não pode Invocar por Invocação-Especial do Deck Adicional até o final do próximo turno, exceto Monstros Xyz de Classe 7, também neste turno, cada vez que um ou mais cards é adicionado a mão do seu oponente, exceto por compra-lo, imediatamente compre 1 card.
● Compre 1 card.
Você não pode adicionar cards do Deck à mão durante o Duelo que você ativa este efeito, exceto por compra-los."
100267021,Raise Moon Starter Squeeze,str2,Compra contínua
100267021,Raise Moon Starter Squeeze,str3,Compre 1 card(s)
100267021,Raise Moon Starter Squeeze,str4,"Enquanto o efeito de {CARD} estiver sendo aplicado, você não pode procurar no seu Deck."
100267021,Raise Moon Starter Squeeze,str5,"Enquanto o efeito de {CARD} estiver sendo aplicado, você não pode Invocar por Invocação-Especial."
100267022,Raise Moon Sky Cielo - No More Bets,name,Raise Moon Sky Cielo - No More Bets
100267022,Raise Moon Sky Cielo - No More Bets,desc,"2 monstros ""Raise Moon"" de Classe 7
Não pode ser usado como matéria para Invocação-Fusão, Xyz ou Link.
Se este card na sua posse é enviado para o Cemitério por um efeito do oponente: você pode comprar 1 card.
Ganha estes efeitos enquanto está na Zona de Monstro Adicional.
● Não é afetado por outros efeitos.
● Quando um card ou efeito ativado pelo seu oponente resolve que inclui um efeito que adiciona um ou mais cards do Deck à mão, você pode alterar aquele efeito para ""Compre 1 card"".
● Uma vez por turno (Efeito Rápido): você pode desassociar 1 matéria deste card; compre 1 card."
100267022,Raise Moon Sky Cielo - No More Bets,str2,Alterar o efeito?
100267022,Raise Moon Sky Cielo - No More Bets,str3,Comprar
100267022,Raise Moon Sky Cielo - No More Bets,str4,Comprar
100267023,Raise Moon Hope Squeeze - Jackpot,name,Raise Moon Hope Squeeze - Jackpot
100267023,Raise Moon Hope Squeeze - Jackpot,desc,"2+ monstros de Nível 7
Os monstros do seu oponente não pode escolher monstros para atacar, exceto este.
Se este card é Invocado por Invocação-Xyz, ou um ou mais monstros é Invocado por Invocação-Especial da mão: você pode desassociar qualquer número de matérias deste card; coloque aquela quantidade de cards que seu oponente controla no fundo do Deck em qualquer ordem. Você só pode usar este efeito de ""Raise Moon Hope Squeeze - Jackpot"" uma vez por turno.
Toda vez que seu oponente faz um ou mais cards dele sair do Deck, exceto por compra-los: você pode associar o card do topo do Deck dele neste card."
100267023,Raise Moon Hope Squeeze - Jackpot,str2,Retornar ao Deck
100267023,Raise Moon Hope Squeeze - Jackpot,str3,Associar Matéria Xyz
100267025,"""Raise Moon"", a Cidade que Nunca Dorme",name,"""Raise Moon"", a Cidade que Nunca Dorme"
100267025,"""Raise Moon"", a Cidade que Nunca Dorme",desc,"A primeira vez que cada monstro ""Raise Moon"" de Nível 7 que você controla seria destruído por efeito cada turno, ele não é destruído.
Uma vez por turno, durante a Fase Final: embaralhe todos os cards ""Raise Moon"" do seu Cemitério e banimento no Deck.
Uma vez por turno: você pode ativar 1 desses efeitos;
● Coloque 1 card da sua mão no topo ou fundo do Deck, então compre 1 card.
● Se você controla um Monstro Xyz ""Raise Moon"" Mago: você pode comprar 1 card."
100267025,"""Raise Moon"", a Cidade que Nunca Dorme",str1,Ativar
100267025,"""Raise Moon"", a Cidade que Nunca Dorme",str2,Retornar ao Deck e comprar 1 card
100267025,"""Raise Moon"", a Cidade que Nunca Dorme",str3,Comprar
100267025,"""Raise Moon"", a Cidade que Nunca Dorme",str4,Retornar ao Deck
100267025,"""Raise Moon"", a Cidade que Nunca Dorme",str5,Topo do Deck
100267025,"""Raise Moon"", a Cidade que Nunca Dorme",str6,Fundo do Deck
100267026,O Brilho de Raise Moon,name,O Brilho de Raise Moon
100267026,O Brilho de Raise Moon,desc,"Invoque por Invocação-Especial 1 Monstro Xyz ""Raise Moon"" do seu Deck Adicional, e se fizer, associe-o neste card, então você pode embaralhar todos os cards ""Raise Moon"" do seu Cemitério no Deck.
Você pode banir este card do seu Cemitério; compre 1 card. Você só pode usar este efeito de ""O Brilho de Raise Moon"" uma vez por turno. Você não pode adicionar cards do Deck à mão durante o Duelo que você ativa qualquer efeito deste card, exceto por compra-los."
100267026,O Brilho de Raise Moon,str1,Invocação Especial
100267026,O Brilho de Raise Moon,str2,Comprar
100267026,O Brilho de Raise Moon,str3,Retornar o card para o Deck?
100267031,"Gehenna, Xenovasor△ do Vazio",name,"Gehenna, Xenovasor△ do Vazio"
100267031,"Gehenna, Xenovasor△ do Vazio",desc,"Se este card é Invocado por Invocação-Especial: bana (com a face para baixo) o card do topo do seu Deck.
Você só pode usar cada um dos seguintes efeitos de ""Gehenna, Xenovasor△ do Vazio"" uma vez por turno.
Se este card está na sua mão e você não controla monstros: você pode Invocar este card por Invocação-Especial.
Durante sua Fase Principal: você pode adicionar té 2 dos seus monstros banidos com a face para baixo ""Xenovasor△"" com nomes diferentes da sua mão, exceto ""Gehenna, Xenovasor△ do Vazio"", você também não pode ativar cards ou efeitos pelo resto deste turno, exceto cards ou efeitos ""Xenovasor△""."
100267031,"Gehenna, Xenovasor△ do Vazio",str1,Invocação Especial
100267031,"Gehenna, Xenovasor△ do Vazio",str2,Banir
100267031,"Gehenna, Xenovasor△ do Vazio",str3,Recuperar
100267032,"Sheol, Xenovasor△ do Céu",name,"Sheol, Xenovasor△ do Céu"
100267032,"Sheol, Xenovasor△ do Céu",desc,"Se este card é Invocado por Invocação-Especial: bana (com a face para baixo) os 2 cards do topo do seu Deck.
Você só pode usar cada um dos seguintes efeitos de ""Sheol, Xenovasor△ do Céu"" uma vez por turno.
Se este card está na sua mão e você controla um monstro ""Xenovasor△"": você pode Invocar este card por Invocação-Especial.
Durante sua Fase Principal: você pode adicionar té 2 Magias/Armadilhas banidos com a face para baixo ""Xenovasor△"" com nomes diferentes da sua mão, você também não pode ativar cards ou efeitos pelo resto deste turno, exceto cards ou efeitos ""Xenovasor△""."
100267032,"Sheol, Xenovasor△ do Céu",str1,Invocação Especial
100267032,"Sheol, Xenovasor△ do Céu",str2,Banir
100267032,"Sheol, Xenovasor△ do Céu",str3,Recuperar
100267033,"Tuonela, Xenovasor△ do Azul",name,"Tuonela, Xenovasor△ do Azul"
100267033,"Tuonela, Xenovasor△ do Azul",desc,"Se este card é Invocado por Invocação-Especial: bana (com a face para baixo) os 3 cards do topo do seu Deck.
Você só pode usar cada um dos seguintes efeitos de ""Tuonela, Xenovasor△ do Azul"" uma vez por turno.
Se este card está na sua mão e seu oponente controla mais monstros que você: você pode Invocar este card por Invocação-Especial.
Durante sua Fase Principal: você pode Invocar por Invocação-Especial 1 dos seus monstros banidos com a face para baixo ""Xenovasor△"" você também não pode ativar cards ou efeitos pelo resto deste turno, exceto cards ou efeitos ""Xenovasor△""."
100267033,"Tuonela, Xenovasor△ do Azul",str1,Invocação Especial
100267033,"Tuonela, Xenovasor△ do Azul",str2,Banir
100267033,"Tuonela, Xenovasor△ do Azul",str3,Invocação Especial
100267034,"Naraka, Xenovasor△ do Escarlate",name,"Naraka, Xenovasor△ do Escarlate"
